assists,champLevel,creepsPerMinDeltas,csDiffPerMinDeltas,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,damageTakenDiffPerMinDeltas,damageTakenPerMinDeltas,deaths,goldEarned,goldPerMinDeltas,goldSpent,kills,lane,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,neutralMinionsKilledTeamJungle,participantId,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,role,timeCCingOthers,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,totalHeal,totalMinionsKilled,totalTimeCrowdControlDealt,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,xpDiffPerMinDeltas,xpPerMinDeltas
15.0,11.0,"{'10-20': 1, '0-10': 0.4}","{'10-20': -0.6500000000000001, '0-10': 0.6999999999999998}",582.0,582.0,7195.0,"{'10-20': 60.200000000000045, '0-10': -184.79999999999998}","{'10-20': 716.2, '0-10': 360.70000000000005}",3.0,7292.0,"{'10-20': 285.79999999999995, '0-10': 361.2}",6975.0,4.0,BOTTOM,0.0,0.0,0.0,3,4321.0,1498.0,7975.0,DUO_SUPPORT,35.0,22722.0,7119.0,11412.0,1613.0,14.0,333.0,447.0,447.0,102.0,33.0,7.0,1.0,18.0,True,"{'10-20': -3.9499999999999886, '0-10': 95.09999999999998}","{'10-20': 349.29999999999995, '0-10': 353.3}"
25.0,13.0,"{'10-20': 1.4, '0-10': 1.6, '20-30': 0.8999999999999999}","{'10-20': -0.30000000000000027, '0-10': 1.5000000000000002, '20-30': 1.8000000000000005}",2216.0,795.0,37409.0,"{'10-20': -85.65000000000006, '0-10': 16.800000000000026, '20-30': 355.49999999999994}","{'10-20': 671.5999999999999, '0-10': 377.8, '20-30': 1302.1}",5.0,9836.0,"{'10-20': 343.9, '0-10': 287.79999999999995, '20-30': 283.1}",8900.0,3.0,BOTTOM,4.0,0.0,0.0,7,7012.0,1906.0,12641.0,DUO_SUPPORT,47.0,22510.0,7255.0,24325.0,4535.0,41.0,83.0,6450.0,815.0,861.0,74.0,16.0,15.0,45.0,True,"{'10-20': 117.79999999999998, '0-10': 96.35000000000001, '20-30': 138.49999999999994}","{'10-20': 377.5, '0-10': 289.8, '20-30': 383.7}"
18.0,11.0,"{'10-20': 1.4, '0-10': 1.6}",,1530.0,831.0,5155.0,,"{'10-20': 359.7, '0-10': 329.7}",3.0,7336.0,"{'10-20': 293.1, '0-10': 238.3}",6275.0,0.0,BOTTOM,0.0,0.0,0.0,8,5970.0,1031.0,3486.0,DUO_SUPPORT,28.0,22348.0,4360.0,9039.0,2583.0,32.0,217.0,5138.0,0.0,226.0,63.0,9.0,7.0,36.0,True,,"{'10-20': 348.1, '0-10': 280.29999999999995}"
23.0,13.0,"{'10-20': 1.2, '0-10': 1.3, '20-30': 1}","{'10-20': -1.1500000000000004, '0-10': 0.9000000000000001, '20-30': 0.7500000000000002}",1208.0,152.0,8046.0,"{'10-20': -35.900000000000006, '0-10': -2.3500000000000227, '20-30': -202.50000000000006}","{'10-20': 328, '0-10': 268.9, '20-30': 433.6}",5.0,7917.0,"{'10-20': 232.2, '0-10': 183.5, '20-30': 291.5}",6800.0,0.0,BOTTOM,4.0,0.0,0.0,9,5049.0,506.0,6354.0,DUO_SUPPORT,28.0,24499.0,3224.0,11856.0,4896.0,35.0,141.0,3818.0,75.0,732.0,85.0,16.0,8.0,56.0,True,"{'10-20': -136.79999999999998, '0-10': 25.849999999999994, '20-30': 173.85}","{'10-20': 336.5, '0-10': 222.39999999999998, '20-30': 455.5}"
11.0,10.0,"{'10-20': 2, '0-10': 1.5}",,2077.0,210.0,7326.0,,"{'10-20': 874.4000000000001, '0-10': 392.3}",4.0,6128.0,"{'10-20': 318.1, '0-10': 197.8}",5475.0,0.0,BOTTOM,0.0,0.0,0.0,3,5598.0,1412.0,9909.0,DUO_SUPPORT,22.0,25688.0,6798.0,14138.0,4765.0,35.0,104.0,6642.0,388.0,333.0,40.0,5.0,6.0,26.0,True,,"{'10-20': 354.20000000000005, '0-10': 215.3}"
18.0,12.0,"{'10-20': 1.2, '0-10': 0.9}","{'10-20': 0.95, '0-10': -0.20000000000000018}",531.0,121.0,18513.0,"{'10-20': -162.6, '0-10': 20.900000000000006}","{'10-20': 609.6, '0-10': 468.29999999999995}",6.0,8287.0,"{'10-20': 353.1, '0-10': 184}",7450.0,4.0,BOTTOM,1.0,0.0,0.0,1,3390.0,767.0,13793.0,DUO_SUPPORT,38.0,18439.0,5797.0,20507.0,11504.0,27.0,88.0,6760.0,880.0,690.0,63.0,8.0,4.0,27.0,True,"{'10-20': 160.2, '0-10': -61.80000000000001}","{'10-20': 423.7, '0-10': 173.1}"
12.0,14.0,"{'10-20': 0.4, '0-10': 0.4}",,14582.0,1661.0,4241.0,,"{'10-20': 428.2, '0-10': 36.199999999999996}",2.0,9062.0,"{'10-20': 344.6, '0-10': 243.3}",7300.0,1.0,BOTTOM,131.0,12.0,95.0,9,8425.0,1432.0,4932.0,DUO_SUPPORT,27.0,377552.0,5412.0,6951.0,6278.0,12.0,144.0,357600.0,63.0,25.0,25.0,0.0,8.0,2.0,True,,"{'10-20': 465.4, '0-10': 342.3}"
12.0,12.0,"{'10-20': 1.4, '0-10': 1.7999999999999998}",,973.0,228.0,19115.0,,"{'10-20': 816, '0-10': 338.6}",4.0,7864.0,"{'10-20': 267.7, '0-10': 245.7}",7050.0,2.0,BOTTOM,0.0,0.0,0.0,10,3426.0,709.0,9135.0,DUO_SUPPORT,33.0,25492.0,8392.0,15395.0,3468.0,39.0,72.0,5776.0,536.0,698.0,68.0,10.0,7.0,35.0,True,,"{'10-20': 333.9, '0-10': 273.9}"
9.0,12.0,"{'10-20': 0.7, '0-10': 0.5}",,977.0,977.0,7962.0,,"{'10-20': 935.1, '0-10': 384.5}",7.0,8263.0,"{'10-20': 285.20000000000005, '0-10': 272.9}",7750.0,3.0,BOTTOM,2.0,0.0,2.0,7,3396.0,1009.0,11278.0,SOLO,41.0,36545.0,19370.0,17161.0,503.0,16.0,341.0,668.0,668.0,184.0,52.0,9.0,1.0,37.0,True,,"{'10-20': 336.6, '0-10': 269.29999999999995}"
19.0,13.0,"{'10-20': 2.2, '0-10': 1.4}","{'10-20': 0.19999999999999973, '0-10': 0.15000000000000013}",4864.0,954.0,16220.0,"{'10-20': -342.94999999999993, '0-10': 12.800000000000011}","{'10-20': 463.1, '0-10': 338.3}",4.0,8831.0,"{'10-20': 311.79999999999995, '0-10': 210.89999999999998}",8500.0,4.0,BOTTOM,0.0,0.0,0.0,8,7517.0,1718.0,10545.0,DUO_SUPPORT,31.0,23554.0,6105.0,16180.0,2818.0,37.0,120.0,7265.0,241.0,785.0,70.0,9.0,5.0,31.0,True,"{'10-20': 9.750000000000028, '0-10': -28.550000000000026}","{'10-20': 378.1, '0-10': 221.39999999999998}"
16.0,11.0,"{'10-20': 0.30000000000000004, '0-10': 0.4}",,1546.0,1546.0,8839.0,,"{'10-20': 844, '0-10': 483.59999999999997}",3.0,7781.0,"{'10-20': 424.9, '0-10': 302.2}",6850.0,4.0,BOTTOM,0.0,0.0,0.0,7,22346.0,8851.0,8275.0,DUO_SUPPORT,20.0,26294.0,9816.0,13276.0,7730.0,7.0,253.0,240.0,240.0,590.0,38.0,7.0,1.0,24.0,True,,"{'10-20': 437.5, '0-10': 303.4}"
14.0,15.0,"{'10-20': 1.1, '0-10': 0.30000000000000004, '20-30': 1.1}",,5109.0,1395.0,5294.0,,"{'10-20': 280.79999999999995, '0-10': 142.8, '20-30': 321.1}",2.0,9431.0,"{'10-20': 262, '0-10': 193.2, '20-30': 304.2}",11775.0,4.0,BOTTOM,1.0,0.0,1.0,2,5568.0,529.0,4087.0,DUO_SUPPORT,7.0,33886.0,5676.0,10115.0,2301.0,27.0,138.0,1154.0,536.0,212.0,89.0,10.0,13.0,39.0,True,,"{'10-20': 342.6, '0-10': 212.39999999999998, '20-30': 510.9}"
13.0,11.0,"{'10-20': 1.2000000000000002, '0-10': 1.5}","{'10-20': 0.8500000000000001, '0-10': 0.09999999999999987}",1592.0,815.0,10995.0,"{'10-20': -291.35, '0-10': -77.55}","{'10-20': 343.29999999999995, '0-10': 52.2}",0.0,6749.0,"{'10-20': 393.5, '0-10': 173.89999999999998}",6150.0,2.0,BOTTOM,0.0,0.0,0.0,4,3827.0,830.0,5507.0,DUO_SUPPORT,20.0,23636.0,6198.0,6796.0,1405.0,27.0,62.0,5980.0,542.0,150.0,49.0,6.0,2.0,24.0,True,"{'10-20': 200, '0-10': -1.8499999999999943}","{'10-20': 404.6, '0-10': 277.4}"
16.0,13.0,"{'10-20': 1.9, '0-10': 1.4}","{'10-20': -4.440892098500626e-16, '0-10': -0.2999999999999996}",3613.0,1118.0,14634.0,"{'10-20': 74.80000000000001, '0-10': 60.20000000000002}","{'10-20': 298.70000000000005, '0-10': 265.09999999999997}",5.0,7115.0,"{'10-20': 284.7, '0-10': 150}",6325.0,0.0,BOTTOM,0.0,0.0,0.0,6,5689.0,588.0,6536.0,DUO_SUPPORT,17.0,21369.0,3124.0,15502.0,4220.0,37.0,49.0,7090.0,228.0,689.0,81.0,10.0,9.0,46.0,True,"{'10-20': 102.1, '0-10': -56.150000000000006}","{'10-20': 362.2, '0-10': 224.1}"
11.0,10.0,"{'10-20': 0.8999999999999999, '0-10': 0.6}","{'10-20': 0.14999999999999947, '0-10': -0.9500000000000004}",1046.0,942.0,5182.0,"{'10-20': -207.89999999999995, '0-10': -39.099999999999994}","{'10-20': 597.4000000000001, '0-10': 213.1}",3.0,6305.0,"{'10-20': 285.9, '0-10': 253.5}",6275.0,2.0,BOTTOM,0.0,0.0,0.0,2,1343.0,810.0,6291.0,DUO_SUPPORT,21.0,11895.0,5903.0,9572.0,1837.0,16.0,124.0,0.0,0.0,772.0,57.0,7.0,13.0,29.0,True,"{'10-20': 114.89999999999998, '0-10': -33.85000000000001}","{'10-20': 455, '0-10': 211.8}"
21.0,14.0,"{'10-20': 1.3, '0-10': 1.6, '20-30': 0.5}","{'10-20': -0.34999999999999987, '0-10': 0.8499999999999996, '20-30': -0.40000000000000013}",2018.0,901.0,20995.0,"{'10-20': -298.7, '0-10': -123.70000000000005, '20-30': -261.8}","{'10-20': 551.3000000000001, '0-10': 149, '20-30': 885.9}",4.0,9134.0,"{'10-20': 349, '0-10': 179.5, '20-30': 285.9}",8380.0,3.0,BOTTOM,0.0,0.0,0.0,7,4741.0,670.0,10606.0,DUO_SUPPORT,28.0,19755.0,5568.0,17798.0,3191.0,34.0,87.0,5410.0,1094.0,920.0,91.0,21.0,11.0,50.0,True,"{'10-20': -30.75, '0-10': 30.74999999999997, '20-30': 122.04999999999998}","{'10-20': 374.9, '0-10': 253.7, '20-30': 481.9}"
20.0,13.0,"{'10-20': 1.2, '0-10': 0.30000000000000004}","{'10-20': -0.6000000000000005, '0-10': -1.1500000000000001}",1952.0,868.0,5192.0,"{'10-20': -267.15, '0-10': 39.000000000000014}","{'10-20': 158.3, '0-10': 325.8}",5.0,8872.0,"{'10-20': 427.59999999999997, '0-10': 227.8}",7850.0,4.0,BOTTOM,0.0,0.0,0.0,9,3803.0,1572.0,5606.0,DUO_SUPPORT,30.0,16220.0,7141.0,9772.0,268.0,15.0,200.0,536.0,536.0,121.0,58.0,13.0,5.0,37.0,True,"{'10-20': 38.20000000000002, '0-10': -4.749999999999972}","{'10-20': 471.5, '0-10': 249.7}"
14.0,13.0,"{'10-20': 0.4, '0-10': 0.1}","{'10-20': -0.04999999999999982, '0-10': -0.050000000000000266}",2408.0,1227.0,4969.0,"{'10-20': -122.79999999999995, '0-10': -103.70000000000003}","{'10-20': 504.4, '0-10': 163.9}",3.0,7226.0,"{'10-20': 281.6, '0-10': 164.10000000000002}",6075.0,0.0,BOTTOM,2.0,0.0,2.0,7,4464.0,710.0,4274.0,DUO_SUPPORT,29.0,17896.0,7076.0,8871.0,7526.0,8.0,135.0,0.0,0.0,711.0,65.0,11.0,5.0,40.0,True,"{'10-20': -72.20000000000002, '0-10': 29.150000000000006}","{'10-20': 355.6, '0-10': 274.2}"
13.0,13.0,"{'10-20': 3.4000000000000004, '0-10': 3.9}","{'10-20': -1.9999999999999996, '0-10': -2.4000000000000004}",4346.0,2087.0,27867.0,"{'10-20': 131.14999999999998, '0-10': 201.04999999999995}","{'10-20': 957, '0-10': 638.3}",4.0,8788.0,"{'10-20': 405.5, '0-10': 224.4}",7875.0,4.0,BOTTOM,4.0,0.0,4.0,6,10364.0,920.0,12591.0,DUO_CARRY,21.0,47748.0,7575.0,25007.0,4513.0,76.0,154.0,7480.0,0.0,500.0,17.0,5.0,1.0,10.0,True,"{'10-20': 62.849999999999994, '0-10': -61.099999999999994}","{'10-20': 412.4, '0-10': 269.8}"
10.0,11.0,"{'10-20': 2.5, '0-10': 0.1}","{'10-20': -1.9999999999999996, '0-10': -2.4000000000000004}",11198.0,3841.0,7952.0,"{'10-20': 131.14999999999998, '0-10': 201.04999999999995}","{'10-20': 608.1, '0-10': 493.1}",6.0,8646.0,"{'10-20': 399.3, '0-10': 244}",8125.0,3.0,BOTTOM,0.0,0.0,0.0,10,50814.0,11645.0,6678.0,DUO_SUPPORT,21.0,55922.0,12615.0,16000.0,12592.0,29.0,98.0,5108.0,970.0,366.0,49.0,3.0,3.0,29.0,True,"{'10-20': 62.849999999999994, '0-10': -61.099999999999994}","{'10-20': 370.6, '0-10': 248.4}"
13.0,10.0,"{'10-20': 0.6000000000000001, '0-10': 0.3}",,4192.0,586.0,3312.0,,"{'10-20': 384.5, '0-10': 191.2}",3.0,6288.0,"{'10-20': 296.5, '0-10': 217.4}",6175.0,1.0,BOTTOM,0.0,0.0,0.0,9,2464.0,1149.0,3181.0,SOLO,24.0,11238.0,5151.0,7330.0,174.0,9.0,126.0,1707.0,0.0,112.0,55.0,9.0,6.0,27.0,True,,"{'10-20': 306.7, '0-10': 255.5}"
7.0,11.0,"{'10-20': 1.4, '0-10': 1.5}","{'10-20': -0.6499999999999999, '0-10': 0.2500000000000002}",1515.0,219.0,6890.0,"{'10-20': -88.39999999999998, '0-10': -89.74999999999994}","{'10-20': 551.9, '0-10': 224.8}",5.0,5867.0,"{'10-20': 266.1, '0-10': 189.7}",5675.0,2.0,BOTTOM,0.0,0.0,0.0,7,6641.0,1040.0,6939.0,DUO_SUPPORT,23.0,22768.0,6218.0,10312.0,1130.0,29.0,87.0,4524.0,756.0,416.0,43.0,9.0,3.0,20.0,True,"{'10-20': 51.55000000000004, '0-10': -19.75}","{'10-20': 362.9, '0-10': 259.5}"
8.0,12.0,"{'10-20': 2.4000000000000004, '0-10': 1.5}","{'10-20': -0.8499999999999999, '0-10': -0.1499999999999999}",5920.0,2887.0,6986.0,"{'10-20': 130.55000000000007, '0-10': -54.89999999999999}","{'10-20': 756.3, '0-10': 321.7}",5.0,11547.0,"{'10-20': 520.8, '0-10': 288.6}",9425.0,12.0,BOTTOM,10.0,2.0,4.0,6,64100.0,21801.0,8536.0,DUO_SUPPORT,47.0,70225.0,24547.0,12536.0,8156.0,47.0,209.0,6124.0,2745.0,764.0,42.0,1.0,2.0,26.0,True,"{'10-20': -86.79999999999998, '0-10': 41.10000000000002}","{'10-20': 433.1, '0-10': 295.7}"
14.0,12.0,"{'10-20': 3.6, '0-10': 5.4}","{'10-20': -0.8499999999999999, '0-10': -0.1499999999999999}",2965.0,1584.0,21461.0,"{'10-20': 130.55000000000007, '0-10': -54.89999999999999}","{'10-20': 1267.9, '0-10': 341.7}",5.0,7569.0,"{'10-20': 351.3, '0-10': 274.5}",6985.0,1.0,BOTTOM,0.0,0.0,0.0,8,13108.0,1174.0,12584.0,DUO_CARRY,24.0,40680.0,7758.0,18388.0,2650.0,94.0,277.0,208.0,0.0,754.0,23.0,5.0,1.0,12.0,True,"{'10-20': -86.79999999999998, '0-10': 41.10000000000002}","{'10-20': 356.70000000000005, '0-10': 306.5}"
25.0,13.0,"{'10-20': 1.5, '0-10': 1.6}","{'10-20': 0.8000000000000003, '0-10': 0.15000000000000013}",1377.0,362.0,22219.0,"{'10-20': 176.85000000000005, '0-10': 171.05}","{'10-20': 889.1, '0-10': 538.1}",6.0,7783.0,"{'10-20': 313.4, '0-10': 200.10000000000002}",7050.0,1.0,BOTTOM,0.0,0.0,0.0,9,5279.0,1363.0,13388.0,DUO_SUPPORT,45.0,25720.0,8109.0,21559.0,9714.0,33.0,89.0,6255.0,860.0,2130.0,59.0,12.0,7.0,35.0,True,"{'10-20': 95.95000000000002, '0-10': -26.650000000000006}","{'10-20': 459.9, '0-10': 270.4}"
10.0,13.0,"{'10-20': 1.2, '0-10': 0.8}","{'10-20': -1.15, '0-10': -1.4000000000000001}",500.0,0.0,22856.0,"{'10-20': 170.10000000000002, '0-10': 76.94999999999999}","{'10-20': 504.6, '0-10': 448.3}",9.0,7037.0,"{'10-20': 251.39999999999998, '0-10': 150.89999999999998}",6825.0,1.0,BOTTOM,0.0,0.0,0.0,4,5010.0,1429.0,9972.0,DUO_SUPPORT,39.0,18147.0,5394.0,16677.0,2092.0,23.0,146.0,7016.0,590.0,1016.0,49.0,13.0,4.0,28.0,True,"{'10-20': -3.1000000000000227, '0-10': -40.400000000000006}","{'10-20': 315.1, '0-10': 176.1}"
27.0,13.0,"{'10-20': 1.4, '0-10': 1.2}","{'10-20': -0.09999999999999964, '0-10': -0.4999999999999998}",1794.0,1390.0,15289.0,"{'10-20': -223.7, '0-10': -29.400000000000034}","{'10-20': 543, '0-10': 371.1}",8.0,8134.0,"{'10-20': 267.6, '0-10': 202.3}",7400.0,1.0,BOTTOM,0.0,0.0,0.0,5,5495.0,1570.0,11190.0,DUO_SUPPORT,32.0,19570.0,7056.0,17748.0,4447.0,34.0,88.0,4866.0,844.0,664.0,64.0,9.0,9.0,41.0,True,"{'10-20': 48.75, '0-10': -53.900000000000006}","{'10-20': 337.5, '0-10': 239.3}"
11.0,10.0,"{'10-20': 1, '0-10': 0.4}","{'10-20': -0.8999999999999997, '0-10': 0.55}",1943.0,1855.0,4393.0,"{'10-20': -241.49999999999994, '0-10': -270.1}","{'10-20': 493.3, '0-10': 235.10000000000002}",3.0,6893.0,"{'10-20': 349.6, '0-10': 268.4}",4900.0,4.0,BOTTOM,0.0,0.0,0.0,4,5387.0,1536.0,2505.0,DUO_SUPPORT,22.0,19318.0,5215.0,7710.0,1909.0,15.0,241.0,240.0,0.0,174.0,48.0,4.0,5.0,17.0,True,"{'10-20': 14.350000000000023, '0-10': 105.95}","{'10-20': 363.8, '0-10': 284.70000000000005}"
16.0,14.0,"{'10-20': 1, '0-10': 1.8, '20-30': 0.8}","{'10-20': -6.661338147750939e-16, '0-10': 0.4500000000000004, '20-30': -0.7999999999999996}",1385.0,699.0,37472.0,"{'10-20': 492.65000000000003, '0-10': 173.95000000000002, '20-30': 19.15000000000009}","{'10-20': 906.2, '0-10': 446.9, '20-30': 909.9000000000001}",7.0,9145.0,"{'10-20': 241.8, '0-10': 198.7, '20-30': 360.2}",9575.0,3.0,BOTTOM,0.0,0.0,0.0,9,3865.0,449.0,14306.0,DUO_SUPPORT,35.0,27450.0,6695.0,25524.0,9784.0,37.0,87.0,6616.0,592.0,1227.0,87.0,13.0,6.0,52.0,True,"{'10-20': -96.20000000000002, '0-10': 1.1000000000000085, '20-30': 238}","{'10-20': 266.5, '0-10': 258.6, '20-30': 591.3}"
15.0,12.0,"{'10-20': 1.7, '0-10': 1.4}",,1663.0,424.0,9789.0,,"{'10-20': 554.5, '0-10': 122}",2.0,6876.0,"{'10-20': 304.1, '0-10': 168.9}",6025.0,1.0,BOTTOM,0.0,0.0,0.0,8,5506.0,1055.0,5659.0,DUO_SUPPORT,18.0,22131.0,6334.0,8388.0,2360.0,34.0,54.0,5490.0,732.0,550.0,48.0,13.0,6.0,32.0,True,,"{'10-20': 406.6, '0-10': 222.6}"
12.0,10.0,"{'10-20': 1.8, '0-10': 1.5}",,904.0,485.0,18253.0,,"{'10-20': 771.3, '0-10': 150.4}",2.0,6766.0,"{'10-20': 320.5, '0-10': 211.3}",6550.0,3.0,BOTTOM,0.0,0.0,0.0,6,1640.0,230.0,9739.0,DUO_SUPPORT,25.0,28429.0,7914.0,11408.0,1254.0,35.0,50.0,6169.0,609.0,852.0,52.0,16.0,9.0,32.0,True,,"{'10-20': 322.6, '0-10': 241.1}"
11.0,11.0,"{'10-20': 1.3, '0-10': 2}",,727.0,629.0,14553.0,,"{'10-20': 605.4, '0-10': 441.1}",6.0,6165.0,"{'10-20': 329.20000000000005, '0-10': 169.9}",5175.0,1.0,BOTTOM,1.0,0.0,1.0,8,3166.0,526.0,7476.0,DUO_SUPPORT,24.0,18403.0,4978.0,11767.0,762.0,34.0,48.0,6135.0,356.0,440.0,50.0,8.0,7.0,23.0,True,,"{'10-20': 357.5, '0-10': 264}"
13.0,12.0,"{'10-20': 1.7000000000000002, '0-10': 1.4}",,2076.0,483.0,18340.0,,"{'10-20': 604.0999999999999, '0-10': 524.9}",3.0,7658.0,"{'10-20': 271.2, '0-10': 290.3}",7200.0,3.0,BOTTOM,0.0,0.0,0.0,10,5616.0,1378.0,9346.0,DUO_SUPPORT,38.0,29090.0,10678.0,17785.0,6654.0,34.0,263.0,5580.0,766.0,1255.0,60.0,6.0,7.0,32.0,True,,"{'10-20': 300.5, '0-10': 298.8}"
11.0,11.0,"{'10-20': 1.5, '0-10': 1.5}","{'10-20': 0.14999999999999947, '0-10': 0.30000000000000027}",0.0,0.0,10228.0,"{'10-20': 42.099999999999966, '0-10': -90.35000000000002}","{'10-20': 776, '0-10': 192.39999999999998}",3.0,6998.0,"{'10-20': 378.1, '0-10': 201.9}",6525.0,5.0,BOTTOM,0.0,0.0,0.0,5,4834.0,1241.0,5896.0,DUO_SUPPORT,18.0,21202.0,6428.0,9855.0,1608.0,32.0,104.0,6809.0,0.0,872.0,38.0,9.0,5.0,19.0,True,"{'10-20': 43.84999999999994, '0-10': 2.9999999999999716}","{'10-20': 401.6, '0-10': 303.5}"
8.0,11.0,"{'10-20': 1.5, '0-10': 1.5}","{'10-20': 0.4500000000000002, '0-10': -0.04999999999999982}",163.0,113.0,16062.0,"{'10-20': 96.14999999999992, '0-10': 140.25}","{'10-20': 633.3, '0-10': 380.4}",6.0,6293.0,"{'10-20': 321.9, '0-10': 165.3}",6300.0,1.0,BOTTOM,0.0,0.0,0.0,1,3578.0,653.0,9225.0,DUO_SUPPORT,21.0,16787.0,6207.0,15040.0,985.0,31.0,37.0,5793.0,616.0,625.0,53.0,14.0,8.0,34.0,True,"{'10-20': 63, '0-10': -52.45000000000003}","{'10-20': 442, '0-10': 221.89999999999998}"
7.0,10.0,"{'10-20': 1, '0-10': 1.9}","{'10-20': 1.0500000000000003, '0-10': 1.4499999999999997}",1453.0,772.0,7518.0,"{'10-20': -181.2, '0-10': 7.199999999999989}","{'10-20': 406.5, '0-10': 202.3}",1.0,5519.0,"{'10-20': 239.8, '0-10': 212}",4725.0,1.0,BOTTOM,0.0,0.0,0.0,9,5090.0,608.0,4410.0,DUO_SUPPORT,11.0,14521.0,2709.0,6088.0,169.0,29.0,27.0,3346.0,124.0,93.0,38.0,3.0,11.0,20.0,True,"{'10-20': 79.35, '0-10': 35.099999999999994}","{'10-20': 236.6, '0-10': 319.79999999999995}"
23.0,15.0,"{'10-20': 1.5, '0-10': 1.5, '20-30': 0.8}",,4495.0,1194.0,7978.0,,"{'10-20': 356.8, '0-10': 208.20000000000002, '20-30': 386.3}",4.0,9561.0,"{'10-20': 237.2, '0-10': 219.3, '20-30': 357}",8800.0,1.0,BOTTOM,0.0,0.0,0.0,6,4861.0,589.0,5872.0,DUO_SUPPORT,28.0,29151.0,4080.0,12557.0,8076.0,39.0,143.0,5934.0,75.0,868.0,91.0,12.0,10.0,59.0,True,,"{'10-20': 310.4, '0-10': 275.4, '20-30': 685.4}"
8.0,10.0,"{'10-20': 0.6, '0-10': 0.4}","{'10-20': 1.7499999999999996, '0-10': -0.75}",2169.0,0.0,9200.0,"{'10-20': 232.2, '0-10': 133.5}","{'10-20': 407.7, '0-10': 221}",1.0,5075.0,"{'10-20': 234, '0-10': 186.9}",4700.0,0.0,BOTTOM,0.0,0.0,0.0,8,4726.0,841.0,3498.0,DUO_SUPPORT,14.0,12731.0,3578.0,6417.0,1980.0,10.0,96.0,2226.0,530.0,40.0,45.0,8.0,5.0,23.0,True,"{'10-20': 211.7, '0-10': -47.35000000000002}","{'10-20': 343.4, '0-10': 262.2}"
18.0,14.0,"{'10-20': 3.2, '0-10': 0.6000000000000001}",,14795.0,3609.0,5097.0,,"{'10-20': 422.7, '0-10': 187.2}",2.0,10899.0,"{'10-20': 596.2, '0-10': 245.29999999999998}",9125.0,5.0,BOTTOM,9.0,0.0,5.0,9,79354.0,16067.0,7025.0,DUO_SUPPORT,40.0,89723.0,17899.0,11240.0,13068.0,55.0,187.0,8876.0,1277.0,112.0,64.0,5.0,13.0,26.0,True,,"{'10-20': 523.9000000000001, '0-10': 323.7}"
11.0,12.0,"{'10-20': 3.0999999999999996, '0-10': 0.7}","{'10-20': -0.5999999999999996, '0-10': -1.8}",4801.0,2703.0,4758.0,"{'10-20': -303.94999999999993, '0-10': 76.45000000000002}","{'10-20': 339.9, '0-10': 473.90000000000003}",6.0,9365.0,"{'10-20': 394.6, '0-10': 241.7}",8625.0,2.0,BOTTOM,4.0,0.0,4.0,3,49019.0,11140.0,7372.0,DUO_SUPPORT,33.0,51899.0,11466.0,14841.0,7732.0,41.0,118.0,2879.0,326.0,253.0,41.0,7.0,12.0,22.0,True,"{'10-20': -13.549999999999983, '0-10': -34.14999999999998}","{'10-20': 366.1, '0-10': 258.2}"
14.0,11.0,"{'10-20': 1.6, '0-10': 1.4}",,548.0,200.0,5081.0,,"{'10-20': 208.79999999999998, '0-10': 305.79999999999995}",1.0,6648.0,"{'10-20': 306.5, '0-10': 258.3}",5300.0,1.0,BOTTOM,0.0,0.0,0.0,10,4110.0,840.0,3785.0,DUO_SUPPORT,21.0,14508.0,4195.0,5431.0,1072.0,32.0,61.0,5246.0,496.0,151.0,48.0,4.0,8.0,22.0,True,,"{'10-20': 340.5, '0-10': 327}"
9.0,10.0,"{'10-20': 0.30000000000000004, '0-10': 0.6}","{'10-20': 0.20000000000000018, '0-10': -0.20000000000000018}",341.0,0.0,4793.0,"{'10-20': 129.25000000000003, '0-10': 61.650000000000006}","{'10-20': 718, '0-10': 444.1}",3.0,5998.0,"{'10-20': 259.4, '0-10': 280.9}",5835.0,3.0,BOTTOM,0.0,0.0,0.0,8,2595.0,1045.0,7357.0,DUO_SUPPORT,18.0,9588.0,5686.0,11621.0,6868.0,9.0,100.0,618.0,618.0,172.0,45.0,9.0,6.0,27.0,True,"{'10-20': 55.89999999999995, '0-10': 28.049999999999997}","{'10-20': 338.2, '0-10': 289.3}"
