tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,account_id
CHALLENGER,9HJxaLQz-ostjqY9a5P1IRn1ALXimHTtE3VFPaJfAwkrEE8,아라가키 유이,643,187,155,FALSE,FALSE,FALSE,FALSE,ZuPUkfEhpNdU8SMVU4Pu8Q_SqSDtVUvScl-pnjeHX9-yFmI
CHALLENGER,VmqzkmTpAkUrIPU5v0Tm5Qm8WvjEACz4z6Q4lKfJ8IV7y30,T1 Fisher,939,436,408,TRUE,FALSE,FALSE,FALSE,KQw5IGB5fiUWf5m_xEG8UIqU4hZtm5x6KQ-fclUaO7zqWBt-gjlFl1g5
CHALLENGER,57pAuQhCAo--KMLHiZN4LpPOjgEZVlwHnEn5iQPW3nG6j2ih,늙은 천재,692,527,484,FALSE,FALSE,FALSE,FALSE,bt2z1zI77LIA6T3WmXXackxxsVhONw-RCW07wDht-dw8UeIKEIKKa1Ze
CHALLENGER,7WHTJULlu5eOc2L12ot-HWBx2JEk0Id9ZHu3hyUI9ycZrA,elole,723,118,78,FALSE,FALSE,FALSE,FALSE,guWP-eoVZKuqk4eHQ-zSGZrQMQM8dffJTnNHYhC3EW61
CHALLENGER,EZi0rZhdD1YpxteJ31rakGuOS49NqSR_UfGmYUgxqkssaQ,언니우기,594,305,276,FALSE,FALSE,TRUE,FALSE,khXhzDZ2jkxhLsTC1-8B_nFc-pKQdq2WfK_54qkvym_L
CHALLENGER,RnUcS3p3EUFagCDAF2-hKtXkZz9GCxmWGSxQvPzM2yytY8c,See u AG,725,127,88,FALSE,FALSE,FALSE,FALSE,lwuhGua86Ga2JIxblKHR8CBg1jj4BE1GgCae5vp0f8_zjO4
CHALLENGER,_PeMWXWevfGYAt2MlVJv4hsJXEiLXzvjNWCsqLEleJlyJpxB4jBf8GXudQ,mznzhtfkbjlxkl,801,133,105,TRUE,FALSE,FALSE,FALSE,ugfB_uTQgdtHnZAGAE-6a0edShbYiuIaCR7_6tLEE-YniO_lcbkz7UFq
CHALLENGER,kJdRNrAJ_VvFvRDOm6jbR-aDE979H7GjyB_VIa0jVcchfw,Azhy,620,145,109,FALSE,FALSE,FALSE,FALSE,R4m273P1bgEF8_7Xk0ESz3IyJD489979qKpb2rhL0pvs
CHALLENGER,OIDYYG6i1oX2Q1utC6hGRYvsLOrNc-Ncc4pcaDdowqay6Sg,JassicA1,806,344,309,TRUE,FALSE,FALSE,FALSE,8uV4adPS9LiWvAU4lWPhykktiFQ7MkVcXTEv7i4vB7B7zj13kH2_TqYO
CHALLENGER,otF3DzfAbMfQTY3L4m15HkizoSI8qJGzSqlyAepFqZZDBOtaHfiddcEdzg,담원기아김동하,1579,138,80,TRUE,FALSE,FALSE,FALSE,3RYr1g9FI3f3ztCSxTR4RngExxwM_HSeGg6SfSp0KK_QK6F_YeWC0CeX
CHALLENGER,HC7oxIKWlI9BRQaQ2rikxJHXfgNicw3b94lavqSUV_4jG5w,적당히좀하세염 ,617,202,118,FALSE,FALSE,FALSE,FALSE,rPy87K0697aBOMXCTOds-M1woNJo5ejW4xfMPfKj-eLDkrk
CHALLENGER,Yn5g9oMCsCJgVBuPkOPoGOtaT3yK5Xu9q8eKhk_t7uefXGw,xiaguang,628,88,55,FALSE,FALSE,TRUE,TRUE,90lWJP-JL6znWa326_KVDS5XB7WRtAeJYjpyCF-zxXOcoumXlQi4H8M2
CHALLENGER,cOJfjqjRZl_cW2KcG21juOyTxVr8DTAPbYYW2egs2YEX9Dk,기억을 찾는 소녀,575,364,329,FALSE,FALSE,TRUE,TRUE,Ief-98-Ljj4MaJh_rlvTE32AA-W791N8w0DIUURawYe6drFOeuO1aUFw
CHALLENGER,NSVP0xiJ39fC1u3Ae2SHbJrZ-0uy5tL8EH9bTkQuQD4CXg,taihaoIe,676,363,319,FALSE,FALSE,FALSE,FALSE,olNyMMrWn2-Kyoky9HFYldgOj7AYvgbrQvyydwiMy_nk
CHALLENGER,GtVIrD-jC5-wlWL2Xk4YNIr0gZMC9UgOspX1G2dXdHibiQc,Destiny,601,278,253,TRUE,FALSE,FALSE,FALSE,pIF0tXYAcQ9qYBsvEmkZRRtty0K90EkJ-U52_lgitnD5skg
CHALLENGER,VwNBiIJ5FjdPAOTwJg2z89ZG2aP2wD5rOu7mNyEClLGntQQ,Gen G Peyz,618,537,510,TRUE,FALSE,FALSE,FALSE,bNkv_ARCVqujgXi2Kt5bghDBOKi_SVWyF-j90EXo9_MC9U6Xr9rUJ7Rc
CHALLENGER,f_UbZ0Ny-K85hd60G3pbWacTLkb-d7gDdMVLf4FZdij8TsQ,새벽밤공기밤하늘,859,204,166,TRUE,FALSE,FALSE,FALSE,CRRDE1aO1q6IhZdjGS_w5Ya0LgKxTzfluE-HwMIP7nUKO7M
CHALLENGER,XWpi643qpzsMEdJ02FQWf90TUKH9EfCEt8XJLNCemnzsDV_kje5bQhreGQ,yao yuan de ta,1039,269,204,TRUE,FALSE,FALSE,FALSE,5t5o4xFz94msN3byE5vGOrBziIjDGKJeWRqSsZhn5dfowKU-kbWa3zh8
CHALLENGER,RkI3kwnXn42Q1ZtolMp3a4YWLHMIwtpBw2XhDtz-RK8sOMHWOUIecIV_Ig,blibli huacheng,595,172,120,TRUE,FALSE,FALSE,FALSE,CuTG320hf2FhGygG8sKbIwkLa4JCj1uYUMEIMb8U-_2eQNbeGU7A2n09
CHALLENGER,4NMER_A9lLRP-ljW959hY2elWNZl4HJyCoVr3y_XavvIwjQ,연두부 fans,806,128,84,TRUE,FALSE,FALSE,FALSE,TgG2q3c2U0QqYwMbHeb0wcyceAXxLVqlbyFeSqQKNw6abH8
CHALLENGER,Usc1IxrnUGtnNWdARh7JSfGzyUed2pw18q3pNoPzeBIL4Q,No longer love,630,237,179,FALSE,FALSE,FALSE,FALSE,YpMM3Vl8B0vhW6ivZoBUCgvepeGh1GLNg68AsA_nJRL1
CHALLENGER,n_f45xxcmeE620WKEP3D-OUlIeJf4wRaJDAa2q5MnhZdpwGFs0Qd_J-ASQ,깨달음을얻은남자,619,277,226,FALSE,FALSE,FALSE,TRUE,T1Y0DEM8PZUktkV1OT7LzCxjgriC-nX00l70L8-0fp_cBKrmvYqDwecV
CHALLENGER,qhmp92e1PsbmYs59RmLYp_0SOdmL3yVa4rpn-ysTbwCIcwNYn_HVZvHwzA,어리고싶다,1247,217,164,TRUE,FALSE,FALSE,FALSE,vo4iy1jGco3nij2jynrlFjYRAQN_8u2SMszAxHBWnHKyaiLtIuydarAw
CHALLENGER,JuNnBddaArKb6zXRhSjHrWMr9QalDFKLn9gbYPDYkhlvql038b8Fh_3j1g,열등감도 병이야,997,120,80,FALSE,FALSE,FALSE,FALSE,
CHALLENGER,HjxeEOHQ7zBEgd-TRKT8jCZjsCU-_ybIOad82h9zJ3EBTTsO_9MVs65Bvg,langmanbusi,719,163,114,TRUE,FALSE,FALSE,FALSE,TQayTpTsdM828aEOlHuEEucyWpylgeHxKbvx_qm-oj59bSCFGQc91M8n
CHALLENGER,mQJpmjbYNGXIweZEST4DitNbs1cPr6Jc_lkivjAC9gQwfox-hrJXdeJwGg,살퀸레,664,249,219,FALSE,FALSE,FALSE,TRUE,2oDioVnI7T_yaC4vF5OOs92VV-gZqh2rIwzIbVmSu4RHyB8s3RRAUrWw
CHALLENGER,UTXuPHcCkChJ6ZZOIBY1rvyDZWKMzY_cltWRRBF8ZQuuhg,JustLikeThatKR,579,327,302,FALSE,FALSE,TRUE,FALSE,GKOjkwKTJaevDUU6IQ_2raOhD0WWRU0xbNGVZmowkur2
CHALLENGER,5lfwrbIXjD8-Q9lr8PfWgDyWMZJWym_nGO0dWE1_UQl8ckvDmIa1irgzSg,Diabloi,674,262,238,FALSE,FALSE,FALSE,FALSE,GPbnGp7Xwo5gKiPWvnqPLDJ_HQcVESzphFVG1NVijr6rMI0BU3r_MmhO
CHALLENGER,xTHEwLzVFEi2lJnfbE7roFl2Y-lxBrjm3Oy_ipOD7Q5-bYg,T1 Berserker,755,181,153,TRUE,FALSE,FALSE,FALSE,ob65gx3xugToWs8nrANzwltVVjyIgpowsTVLzhqJwDFRKtopjylZvfDQ
CHALLENGER,JfzruANNK-GosoZVomfokEbvoNXe5-Se9g_NI1nqXiAiMtw,Demon,581,144,122,FALSE,FALSE,TRUE,TRUE,bxV4PzxvHggEpC_PI6h9p9i437rsCeUKnQLM9vMmstO1KWc
CHALLENGER,RTifAFzNwv9v0m27hyz0sABTzU5dL8eo7wFLU0bFyyDXe-8,szygszn,844,356,301,TRUE,FALSE,FALSE,FALSE,z69o1YiNUuy_rzXrtb0JLScW9grSI64RjTop44IAvr1X8Y391udjbrzy
CHALLENGER,i3oazr8MnauwKwVgfgC16G9LqB0JVfi1-zHfhUKS_RTYfTMGXPu6RVBZgw,wu guan feng yue,1056,446,391,TRUE,FALSE,FALSE,FALSE,7Af8gVvntbN6Rs08DSljGPvrydMvQesrPizxwNBqYuHs4nbes47kMJtK
CHALLENGER,7GnvlRvC9HqMRpo4lG_69QSfGIiM9fyUPrwXEys5sEnXrmg,정심dtwd,610,242,196,FALSE,FALSE,FALSE,FALSE,WBwaLwknJpODITFwk-ugzlHATbO2Jn_R9fV77MlYZXzS0eDzYE3I9-OX
CHALLENGER,vzX3sTBAXg9iOa71LyEzKei-xJnuqV1k_NrMiyTK5h90L8K8ET-vBkt7zQ,bainiaochaofeng ,587,94,49,FALSE,FALSE,TRUE,FALSE,ltUZ0FNPeRQJhgue_f9LJMdpBV4IeFejwFinpYmV11iobbvRnzeebFtc
CHALLENGER,N6qCDcViXGOygUbftHzviZ1jPhYgepUGOwR5LBg3WVhn7uQ,Emilia tan,615,336,297,FALSE,FALSE,FALSE,FALSE,nHnb4h0NAI19h9-ZVTRpON22K5QEDK1EQ_fGC3sE5bSLUD8
CHALLENGER,xxjJcXrWR2DoIaPrqgUAPHVzYn-b2ZoZd1WmkIi6te9RxRo,헤 돈,729,305,264,TRUE,FALSE,FALSE,FALSE,sKHlW6SvlWzMOciQ8rlCnibyOlfZuY-wQvpcSzQVhopRcHU
CHALLENGER,m5Zx_EXDawckjPRZ376EQTjECQyx-Aj48ZSVLhEcTjNT75k,KT Way,1044,324,275,TRUE,FALSE,FALSE,FALSE,7JTO0ZkcQNSwaWwvqkrKyeOnW_n4jqbQ50QqogWtbTES_Oc
CHALLENGER,2zpPp9qq6EsBjGXiGoUVqyfcILGdxH8lq_7ji9qvc3tE83Y,Kim Sang Hoon,758,319,288,TRUE,FALSE,FALSE,FALSE,_VcPnP4_Wy2lE22uWPuuhMB2MYekA5I8JGXYnuveh4CM0og
CHALLENGER,EUyd09t91zACdVKtALrRZuELhyhLaHGlQVWyiLDdc0aSfw,쪼렙이다말로하자,889,412,374,FALSE,FALSE,FALSE,FALSE,DcEK4Fp3Y_dqt9ZWRsbuCVf8junQYDV6bkO_lWcmTe0y
CHALLENGER,FIw0vm1pYHVSbdcT8T5fmpE4DDRfmG_jgic3zV9wpR7Z_w,sadsadawdwa,579,124,98,FALSE,FALSE,TRUE,FALSE,jl7qCJLgSNJd-I1pQaoRW5UDBfT3vSPLxBILSI_tBV45
CHALLENGER,nC29hHdH4JV-dx7ZgwVEWxAcjjJNUR3pyIK6vIfBYT39UnY,Shadow Supreme,670,168,139,FALSE,FALSE,FALSE,TRUE,r48J1_V0vznygbxqztzrr3c0oFuVpbalsLjt_2PJLga0b74
CHALLENGER,D55TW40Qsmflt3stuQT7c8PAtEmc6I1XrOBEtAkOaX2Tm7o,호리성조,587,288,258,FALSE,FALSE,TRUE,FALSE,nMEcBcK3Al6omFSZBJTlw2K38vUtxyoswzs27Mb8KlQUNMY
CHALLENGER,Q0QAlcZxXjnttgjro2n0SwjxeO_55_csSruUD-NNSsVj-NTwx7T0kANMWQ,asxzveqfasd,655,181,141,FALSE,FALSE,TRUE,FALSE,YjFZ0luiHqDwdY9TJzBrxIU7mole6PE8PL10GnrHIjTi7y5YmTFUYIir
CHALLENGER,qFIjcrCRqwR3mkEbZh6r5Rz333bh5PQpbZb5BzgvpMDpUK7RmpXbS_43Pw,Shirakami Fubuk1,687,202,151,TRUE,FALSE,FALSE,FALSE,znnHre4OVTA31LEWBMskwNnET24zlvdLuSY_Lg22agd5Z07iorg7lFpt
CHALLENGER,Gw9ue-ThkmxCFFDGZaKL3r99P0o1FGZnguxJ9DIfH3qtyCcloTzcID8Gqw,Twitch하얗고예쁨,1054,165,116,TRUE,FALSE,FALSE,FALSE,4jAajRULC87JPcDgea5n3hHC1buLwEpX-62eygqR_TkadSEO3-E9NG8h
CHALLENGER,PCSwltvbPv5szc8ySQzPXQCvOCAm_s0ajRN_F54rAmwb8_I,Small문어,770,328,224,FALSE,FALSE,TRUE,TRUE,M0zbNqD5RNtBdCnfMy-GqldDIsvZCyXa9t6UcwHFUwAq_GQ
CHALLENGER,0kE1fUjQDtW7BRkV1GV93BAj-QFbMC4phdHbMYvpLZyUqRc,KT Rebel,1102,313,268,TRUE,FALSE,FALSE,FALSE,BCpq4MrCm969TOBswPlJyyAE3ymmFAQUtrcEnaG7JZ71wnA
CHALLENGER,47mI1LDKj3RnbRGghSi7pEMTgJNQldcMCer0NxUj0Lwrn-wfkC_XLayR3w,duibuqiman,961,224,167,FALSE,FALSE,FALSE,FALSE,75LrkGsZ0Fh1EJmA85DGqh8mZYKbTDDlsL0nz8acoEIcXVlzv6EaSMTi
CHALLENGER,NfDdSBiwgpksTUCSgHcSoY0h6Hw6fw737QwfvnwnbITEmpA,Gen G Karis,950,307,261,TRUE,FALSE,FALSE,FALSE,i0805Rvy1JDiRCm90PD-pyq8W9CKikBtKBRYIwSO97NGYGD55iA_Nfjf
CHALLENGER,j_Op10dFk0GqVSvO6nEAXl6gGwa_o4cSK0CZy1jNUcdd91U,viper3,889,251,216,TRUE,FALSE,FALSE,FALSE,7OdIpmvXrIHgxODZDDoaybD-T-NmYjED4Q-Gkue0_iMW9ZQ
CHALLENGER,S_r6zokEdZlVrTrl5hlvJ8sRX9ISGkl7M-1vc4k6KrujJ44,너무절실해,593,216,181,FALSE,FALSE,TRUE,FALSE,aIPQch2hi1-PbcLUrT7hciHlNsJBwgdCquKCzMQeqOZRYs8
CHALLENGER,tYAsNRLir3DNOlbOywAfEXddbfEoKS4rKZwhNkG2H64xAFMO_4uCQ6AK9Q,데굴데굴코롱코롱,792,81,43,FALSE,FALSE,FALSE,TRUE,TCd6I336txOgHL_1W0JmUFp6ixDAbnzCyWlZLSaO1tT3l8QFG8KMfYmE
CHALLENGER,8VlUdYy6MCKkDFHyvj8Hxn_xlk2vRRKXGDHZ1CZQyi-ixUkdUjeXwRvlrg,dcybb,999,211,143,TRUE,FALSE,FALSE,FALSE,iclKanY3p2MrfPJxXUet3-bq2YRPYx2jw06ErD-KkUBcv2uit02FWsdK
CHALLENGER,VXOFYAKdkr-tHQH-BspGEzQ06R30puXMg2ylc4khW78CMRQ,asddasadsasd,816,284,244,TRUE,FALSE,FALSE,TRUE,QPedgxr9d4NteBxTfWcWZdanrIhflHO5aAZxEPc1R3iDGFc
CHALLENGER,4w6Cpa5KM3w2Ga_1YKzUJfMPVVkEEPiNZBSs9jwdASpSh8c,사랑하지 않아,759,169,123,FALSE,FALSE,FALSE,FALSE,lDP38gWVvo-d4d6f8qFc1U_HEhbTzMgqfNiPkKMkveQkoDE
CHALLENGER,jV2AZFZwkjtZaUBuffVYw4_JqUBCIvqMtQpS-uuX1d_nfOSEa51vPlDKFw,stan7,1022,179,111,FALSE,FALSE,FALSE,FALSE,1eBHZHfCadCFMi_uEwiARYs3ELT4RVWG7jNRrUXY-EGh7S-0D0jNFLjB
CHALLENGER,JjOjLrCRZGLHFWnag_d-0lVMf-6JTtWwgpn8YDL1xjPG098,Poxu,865,231,192,TRUE,FALSE,FALSE,TRUE,DsOvc6faqdNS_R9KHWEldXEEnnUO0dWoPfPeIwN0s-Rs6vM
CHALLENGER,CD0TmqgDCLvXhzrPH2WeKL9kVbmaA-2fjRNUEztanNhL024,BRO Delight,1087,290,245,TRUE,FALSE,FALSE,TRUE,k94bRB-CZ4O8eGD_r1C5mc1piaU4FEBEw3xzoH5gVjYLXIH9YglMr9ah
CHALLENGER,GjT5MvZ4IQbGFch9cMrVrjxU7hd1u9opZvFkD_g79gwYG6k,BRO Yaharong,703,569,530,FALSE,FALSE,TRUE,FALSE,BsgYhi7GEiOfS-gLnQkbq5wyUnV21sTH5vLfQhMNTDjWgQE
CHALLENGER,K0gZN-JaEecSg85AbZ3pfyuC69rWrD15hSihNwTNp16K_jw,이렐아칼리,616,176,133,FALSE,FALSE,FALSE,FALSE,AdYRIXMkROjxVx1slYk6cBzY_gXAsaJVncbx-vPi1MJMFgc5LBFAqIuZ
CHALLENGER,kcmKJnDEDsNWhyW1o6CVZgbTcHlfZ7FO3bTNWB0znDeJ1z5AGeipfSUlIg,난 이제 악마다,1001,348,304,TRUE,FALSE,FALSE,TRUE,Ik6cdO4aOfW4rmZwNAmNrazEaBf6jM3CW55_fNCQ86pI1HFbrRWthFtx
CHALLENGER,7yT2rZ_mshOlD6OHp4wJ-IfK2yEClNXLc-iTN5bT91XhWv4,간다라쿤다,837,320,278,TRUE,FALSE,FALSE,FALSE,NRrswHnTZosGoXzp94jTrPL5UvppBCJ3bfSzFnngCQvmg78
CHALLENGER,i9RPYKPpXt_XHXiaQcgGgtYwqwVsTg-BmmYkqm0Tca4Bcx8,Gen G Rascal,694,188,158,TRUE,FALSE,FALSE,FALSE,rqwnxpk_0fay8I75k3hrkVx-b8zwxtwq3SZqU0YEKNajILM
CHALLENGER,qas14S321NTKRDIc00mF2Sp13e6n0GZDbptd14Xu1snWjyg,사그파,627,283,235,FALSE,FALSE,TRUE,FALSE,DgXYnyx42x9AM1zktxokDDVtMdV-xZsExVF_LMO0l8q5B3U
CHALLENGER,mbnadDCmTvy7DjLofyraNlg_gX1iXTClAS3GYv6E8FnpSZY,속죄 하겠습니다,608,304,272,FALSE,FALSE,TRUE,FALSE,jRR3LA35s-rBPZn_xJbb7T5Ifr3uzhZF3oVoC33j1cr9BkifVGQYAIXi
CHALLENGER,QbNQFWxJVexjlVGt1J2De3ngy6vWADkXVuvT5K6k3dsCrAoEX3qds2knkA,qiqiguaiguai,584,89,50,FALSE,FALSE,TRUE,TRUE,DKRaFD4mmRM3OWTs0npY-IFKHV2_iXyx7l_CfUwzgqQtkIL5KexAbWrt
CHALLENGER,6AFR4BvlZuw7cyYAq4cTgWBop-v862DqeElQOpg_zgzL_AB38w0rzoK4Qw,cvxnblkwerio,936,99,66,FALSE,FALSE,FALSE,FALSE,yygnQW6jt1vwGBDnWcMOe3xRdzBEcJaRKPjglJZ7RFfPOJTn6HPKh7Jd
CHALLENGER,saG9xjYRQ_UUM5GfAZMVjI1GWoLy9YQfRFegHiUlHYPhNS-QP2XCdPwwXA,YeQiuFengZZ,1062,153,106,TRUE,FALSE,FALSE,TRUE,65uku3X-JuTHgX1NVEu0Qdo6icXWtFo9Sl00FY3MAxpGJBTy74f16Ll1
CHALLENGER,KXM2Dmi39H0MIxmJ2C_Ol2LGitDbln2W1rMhuILGLnDPVHzF-SMSg9tp_A,ChanceuxX,786,327,288,TRUE,FALSE,FALSE,FALSE,A5yB55WyLOWGXUskfCxbjOGT2kriRDzEDe_aFmVefuXqv1RWvfKoBNX1
CHALLENGER,YLJvWaQ6CchpVSSSdwaaF2MWpuulXinyZHI8CcgNAxGark4OUmU_Oc6ESQ,8x8 JG,853,188,151,TRUE,FALSE,FALSE,FALSE,OILLxLFb8yci8CGtEcORtvfxKZVrtJK1npOuUA8KpBkIUZaX8FWWTT2F
CHALLENGER,FL4DvpT0sItsdBd_2QgbrKQj088s3m_fkuJ4dI_maG8QMgM,무적의가로등,573,235,170,FALSE,FALSE,TRUE,TRUE,0E8yTwcZorCm8JV_60HS4vH_LfeXV6_HKEVhk6L3-2RKuCg
CHALLENGER,5c7macPLWplz8tc_4T6oCjXsytx2nV2_sejt_31lUrmnZFKQsKVq16SwQw,이길 수 있을까1,984,328,265,TRUE,FALSE,FALSE,TRUE,f5DNdMrOVXoa3RbuRCvCzzIkUBFJEzmsGJZ5rIyK24PQRCyOCaslrMVp
CHALLENGER,dw8ejH0eAU66OSvOKHNi5LrtqFnZhiVFRkq7pYi_-d_6Njg,FATE,642,136,100,FALSE,FALSE,TRUE,FALSE,HILRQD0UyyIAqE2MlUXeglgpvwySIQUOcAM2O3uIG4zQ2cI
CHALLENGER,3ilTx67Eax7TxuPvJUJ-_4-dZKwyJzYbowFvtiAPVoisY4Pd4q2W1-6KWg,하루 물 한 통,639,127,98,TRUE,FALSE,FALSE,FALSE,h7wxKgEwXzZZ6oI3PcJEEsRC29wsq6SMLJuEzekwlOhd9CBEsL3DcYFK
CHALLENGER,lOAbNINPEbK3eYYsKt-MUxDE9W43tkwYLfs94cvuPFM-QiA,Gen G Ruler,632,225,190,FALSE,FALSE,FALSE,FALSE,fFcNuE-8sFl0gF35DmkUa5HFZzY6rIHk3EBVx8DTNYnOWDc
CHALLENGER,_hJbjRJ8lAw3ccQG9477_1EY-7fbUthUZd5S2zbp5feSi9DL,우마이 우마이,713,136,103,FALSE,FALSE,FALSE,FALSE,9WdK_eRzlrTvZ3MlM6hbstbVVb23UaNzOr7l5q1ODfM4kHlzR85HMbca
CHALLENGER,31pHjjqgy6ub_Ibbvpy8Bbi51AkEc4-pSFSObsKMaT8HB-0KNtVMU8iDsw,tcdmssdg,1100,190,148,TRUE,FALSE,FALSE,FALSE,qZncd31ifXuWSvKTie_bvRYDTHJA9Yq-Bre0hPTnUa8bgvS0waHrCziZ
CHALLENGER,cXZ1xG5wln_lmyrw5zzxF4oaZ80M2Q1L8N5_JM0E9uTd_eI,T1 Gumayusi,1160,447,403,TRUE,FALSE,FALSE,FALSE,foRlx9arE7SkAlNgf-jIjfSqyu5pXDpUIXgimJLRETwaGjQ
CHALLENGER,sRPcphdDOciUNs0vGVqxp_kppxFUcxr40CSyOAaaQwCKSRo,모든게미안합니다,714,552,477,TRUE,FALSE,FALSE,FALSE,YHl5WM-udUFy5gT1xM-n-RXuxt0bmx27h4xk0DBoKTgAGYv839dGfkg4
CHALLENGER,cdSbgnd5Os4fPZeudYjaPN-iXA6qSShipnb_8rgbTdMR0Ik,T1 Canna,983,269,214,TRUE,FALSE,FALSE,FALSE,z7lAlDuwxSDSFSXhJcaLeRqDG3snYnBjtaUO9ACD_qQ_eiYQsgJIB-Pg
CHALLENGER,BVT7hHCeh9c6KKhrqa-sWHXUsv5LtdsmYqWAzdUyYI9MtLw,멘탈잡자으쌰으쌰,795,193,151,FALSE,FALSE,FALSE,TRUE,tgbH2bwt3taaMVROAkcWmEA7lG087z0YwJoHdhA-bhYqNXk
CHALLENGER,eg-QOYi6KWw6yl_X-ZMna6YlHcrkFPBjRFRxY0bmlHdTdaI,Let me sup,662,250,218,TRUE,FALSE,FALSE,FALSE,XAObE0eCvvXJ52LmL7_UIh_zyuOUekQ7EzdQGZ9ALzPXyDY
CHALLENGER,JR7SEVuUyuarzQJzGyRHpOTs3Drhe45yRT5nzegiM9-JuIg,KT Dove,1337,330,265,TRUE,FALSE,FALSE,FALSE,gB0yKtu8W0XFXZ9mtwtV21wCkvsmWi-mrTppFwRbr88Cwdw
CHALLENGER,qH_aC9SJgJO8SHqD_yhDBl4lgeCqBUfvxaHe6gvsQFIJ4FI,hanashikakenaide,599,183,154,FALSE,FALSE,TRUE,FALSE,ozlVaDc2u1dQKIKwpznpq-ZgANtnay3ckqCsK5kJUMI-dyU
CHALLENGER,ZVVMyV5vXfEOU-OHB1UqZvODcORJoVM5_E7sjmzuQM9CINw,DoRun,586,287,263,TRUE,FALSE,FALSE,FALSE,K1GsTgiIs1CRkC9E3In3DjtGwYVAI1JAqMcBg39KLjyZWAM
CHALLENGER,8SSSIYc4NaE9NoNEh2N-m2qIGjtk6K-kk7NUdsOd6UASwA,arrowIoI,585,407,379,FALSE,FALSE,TRUE,TRUE,pPHtccfDtoJe3Sa54QziHCCwov5Zfeh4lTp1VLCe0N0N
CHALLENGER,V-zJAkFzqO0RM-kqDG04TEHjBH9B-wWnWumcJ_1m6FtBIw,엉덩국 갱승제로,711,395,365,TRUE,FALSE,FALSE,FALSE,h_gQ47a2-El9N9lNYQvtZvyjarUIwm8kU6KmoSOmZL8J
CHALLENGER,NV2baDQR96DoJdqE-wH7PRZkVecsm_2JqZIXMWclDTi1XvU,RIP20201231,898,187,148,TRUE,FALSE,FALSE,FALSE,FiyfiGhv3-gq0oHuJOHmW5OxPeSbjJsuiEUxvAWcCic9Dzg
CHALLENGER,PvRYykdXYWepyPH8BMLP3_rsMSOhzHN2_uQCF_33hDxbNpeDFODbqw13vw,mm7m,765,177,146,TRUE,FALSE,FALSE,FALSE,PaqTRtfWY8UahDv7tMalQCeDiPVl90Km0ki50wKHde07N5T_N-qf17zR
CHALLENGER,joBTkM7GB5PlTzuR4-7JR3LFUpGLKWOCWYucQWm51yC8uXY,짜진오아,580,181,152,FALSE,FALSE,TRUE,TRUE,aR41aHnArat_8nA60UZPWlYfq3vkf3YnVA3x2oi5G8aDLVJDEgbes6Kx
CHALLENGER,PVuCyvlPgrFoQtOPXt0QkGw6PzcJSvK71WoSwdi-yyqt4wY,죽다 고요히,655,164,124,FALSE,FALSE,TRUE,TRUE,q9FcS28Y68_-lk-CnVetF-vipTmwCW6qs8-92X6IzTHXT6Y
CHALLENGER,ZYLyz_OumM-6eBiM20qp4C-v22EaMvNbOwuE7gEySO4evXZJgSJzAsOKfw,FIower Dancee,1003,412,332,TRUE,FALSE,FALSE,FALSE,IASnjMRgkb8ByHQyONaBFQ505_ptP8SdHw5SqQjfzMErWI4bl-pBHPy4
CHALLENGER,mtAmJSyC7R89TPvy2UhcgCa0S1KcZTwugu4Mm9xpVXGBwpg,하잇모시모시,603,79,51,FALSE,FALSE,FALSE,FALSE,M9FNyfNRjMy9N8dvSfsr2JvQtgrCbf8-vnG8o4mjwArUZPY
CHALLENGER,0AN8rvwBsDKYlMNEPFB1ZMx3EAmK2D1-rWJ6VL9M_gymV0E,KT Castle,639,286,258,FALSE,FALSE,TRUE,FALSE,jl-ppWSZIqGEKiG0I9rw446dCbVPR6M3kAtFLU8n2zp9-ZU
CHALLENGER,Gz75NCf4WQRfeJQXNGVOWLISuBsfCQCfc2BBkFcDobbNAWA,클린아이디,574,254,185,FALSE,FALSE,TRUE,FALSE,FViXVweAt4NXEV7HNckhCOl8XCB3DG3msBjBxiVVQPWTIOvAJwY_Gs_1
CHALLENGER,hjbtzemUqJ7fjrXGgJyBAHPSw1pYM2Ul5tetVpddN_mC7GY,쿠 리,848,288,236,TRUE,FALSE,FALSE,FALSE,4dRaSQEZigzSwOT6a70C-cX_wtaYueFM83k37u9ppAfb61FBnJUoYiUu
CHALLENGER,x4eEsi6tiPo49ym9VKtONncEYbvJMPN6_ggSHjgh7Yx-asg,Liiv LeO,1074,490,441,TRUE,FALSE,FALSE,FALSE,Aon-iQSjWZ3FEXuKtBbEjjrEv55n1pJUi86LHcBihLh49LA
CHALLENGER,uHiJSCToc0RQPWqfobK2AoJLUivNFfM89H5KLWW9Ey4CSBM,DWG BeryL,670,120,87,TRUE,FALSE,FALSE,FALSE,qSybPAGA1iLQ_rI5VGZ_JYgs3kbP4BVgPJ_NQwFR8B64Fx8
CHALLENGER,c6J1GHp_YlADEqqvT9L8DBiAMenhfdqmD0T-2mb5dntmYmA,liiiiliiiiiill,620,227,199,FALSE,FALSE,TRUE,FALSE,uPXy4e7RkPFwJ1IFzbaMYJkxbtRbEbbuF3UOtNQMnJHGSAQ
